"grids","species"
"Amu.Darya","Triplophysa kafirnigani"
"Balkhash","Triplophysa sewerzowi"
"Tanganyika","Tropheus annectens"
"Tanganyika","Tropheus duboisi"
"Tanganyika","Xenochromis hecqui"
"Tanganyika","Xenotilapia boulengeri"
"Tanganyika","Xenotilapia spiloptera"
"Chilwa","Zaireichthys monomotapa"
"Malawi","Zaireichthys monomotapa"
"Malawi","Abactochromis labrosus"
"Cuitzeo","Allotoca maculata"
"Malawi","Alticorpus macrocleithrum"
"Malawi","Alticorpus mentale"
"Malawi","Alticorpus peterdaviesi"
"Tchad","Aphyosemion bualanum"
"Tanganyika","Astatoreochromis straeleni"
"Tanganyika","Astatotilapia stappersii"
"Malawi","Aulonocara baenschi"
"Malawi","Aulonocara gertrudae"
"Malawi","Aulonocara guentheri"
"Malawi","Aulonocara saulosi"
"Malawi","Aulonocara stuartgranti"
"Tanganyika","Bathybagrus platycephalus"
"Tanganyika","Bathybagrus stappersii"
"Tanganyika","Bathybagrus tetranema"
"Tanganyika","Bathybates vittatus"
"Malawi","Bathyclarias longibarbis"
"Tanganyika","Benthochromis melanoides"
"Tanganyika","Brachypetersius cadwaladeri"
"Tanganyika","Brycinus humilis"
"Lake.Malombe","Buccochromis atritaeniatus"
"Malawi","Buccochromis atritaeniatus"
"Malawi","Buccochromis heterotaenia"
"Malawi","Buccochromis lepturus"
"Malawi","Buccochromis nototaenia"
"Malawi","Buccochromis spectabilis"
"Tanganyika","Callochromis macrops"
"Edward","Campylomormyrus luapulaensis"
"Malawi","Caprichromis liemi"
"Casas.Grandes","Catostomus leopoldi"
"Tanganyika","Chalinochromis popelini"
"Malawi","Champsochromis caeruleus"
"Malawi","Champsochromis spilorhynchus"
"Nazas","Characodon garmani"
"Bear.river","Chasmistes liorus"
"Malawi","Cheilochromis euchilus"
"Okavango","Chetia welwitschi"
"Tanganyika","Chiloglanis asymetricaudalis"
"Tanganyika","Chiloglanis kalambo"
"Tanganyika","Chiloglanis lukugae"
"Tanganyika","Chiloglanis ruziziensis"
"Lake.Eyre.Basin","Chlamydogobius squamigenus"
"Okavango","Clariallabes platyprosopos"
"Tchad","Clarias albopunctatus"
"Tanganyika","Clarias dhonti"
"Edward","Clarias dumerilii"
"Tanganyika","Clarias hilli"
"Tchad","Clarias pachynema"
"Tchad","Clarias platycephalus"
"Malawi","Clarias stappersii"
"Okavango","Clarias stappersii"
"Okavango","Clypeobarbus bellcrossi"
"Tanganyika","Clypeobarbus congicus"
"Malawi","Copadichromis cyaneus"
"Malawi","Copadichromis geertsi"
"Malawi","Copadichromis ilesi"
"Malawi","Copadichromis jacksoni"
"Malawi","Copadichromis likomae"
"Lake.Malombe","Copadichromis mloto"
"Malawi","Copadichromis mloto"
"Malawi","Copadichromis nkatae"
"Malawi","Copadichromis pleurostigmoides"
"Malawi","Copadichromis trewavasae"
"Syr.Darya","Cottus jaxartensis"
"Malawi","Ctenopharynx nitidus"
"Tchad","Ctenopoma houyi"
"Malawi","Cynotilapia afra"
"Tanganyika","Cyprichromis microlepidotus"
"Tanganyika","Cyprichromis pavo"
"Del.Carmen","Cyprinella bocagrande"
"Santa.Maria","Cyprinella bocagrande"
"Del.Carmen","Cyprinodon albivelis"
"Santa.Maria","Cyprinodon albivelis"
"Del.Carmen","Cyprinodon fontinalis"
"Bolson.de.Sandia","Cyprinodon inmemoriam"
"Malawi","Cyrtocara moorii"
"Owens","Desmopuntius rhomboocellatus"
"Okavango","Dicrolene multifilis"
"Malawi","Dimidiochromis dimidiatus"
"Malawi","Diplotaxodon apogon"
"Malawi","Diplotaxodon argenteus"
"Malawi","Diplotaxodon limnothrissa"
"Malawi","Diplotaxodon macrops"
"Tarim","Diptychus sewerzowi"
"Malawi","Docimodus evelynae"
"Lake.Albert","Engraulicypris bredoi"
"Victoria.lake","Engraulicypris bredoi"
"Tchad","Enteromius anema"
"Lake.Malombe","Enteromius annectens"
"Okavango","Enteromius annectens"
"Chilwa","Enteromius atkinsoni"
"Lake.Malombe","Enteromius atkinsoni"
"Malawi","Enteromius atkinsoni"
"Okavango","Enteromius barotseensis"
"Okavango","Enteromius chicapaensis"
"Tana.lake","Enteromius humilis"
"Lake.Malombe","Enteromius litamba"
"Malawi","Enteromius litamba"
"Tanganyika","Enteromius lufukiensis"
"Lake.Rukwa","Enteromius luikae"
"Tanganyika","Enteromius luikae"
"Lake.Malombe","Enteromius macrotaenia"
"Malawi","Enteromius macrotaenia"
"Okavango","Enteromius macrotaenia"
"Tanganyika","Enteromius marmoratus"
"Okavango","Enteromius mocoensis"
"Tanganyika","Enteromius mocoensis"
"Tchad","Enteromius neglectus"
"Lake.Rukwa","Enteromius oligogrammus"
"Tanganyika","Enteromius oligogrammus"
"Victoria.lake","Enteromius oligogrammus"
"Lake.Rukwa","Enteromius olivaceus"
"Tanganyika","Enteromius olivaceus"
"Tana.lake","Enteromius pleurogramma"
"Tanganyika","Enteromius quadrilineatus"
"Victoria.lake","Enteromius quadrilineatus"
"Lake.Albert","Enteromius trinotatus"
"Victoria.lake","Enteromius trispilomimus"
"Tanganyika","Enteromius urostigma"
"Tchad","Enteromius zalbiensis"
"Valle.de.Mexico","Evarra eigenmanni"
"Malawi","Exochochromis anagenys"
"Abhe.Bad","Garra aethiopica"
"Tana.lake","Garra dembecha"
"Tana.lake","Garra tana"
"Malawi","Gephyrochromis lawsi"
"Malawi","Gephyrochromis moorii"
"Aguanaval","Gila minacae"
"Whitewater","Gillichthys detrusus"
"Mashkel","Gonorhynchus diplochilus"
"Tanganyika","Greenwoodochromis bellcrossi"
"Kivu","Haplochromis adolphifrederici"
"Victoria.lake","Haplochromis apogonoides"
"Kivu","Haplochromis astatodon"
"Tanganyika","Haplochromis astatodon"
"Victoria.lake","Haplochromis cinereus"
"Edward","Haplochromis eduardii"
"Kivu","Haplochromis graueri"
"Tanganyika","Haplochromis graueri"
"Lake.Rukwa","Haplochromis katavi"
"Edward","Haplochromis macrops"
"Victoria.lake","Haplochromis macrops"
"Edward","Haplochromis malacophagus"
"Kivu","Haplochromis microchrysomelas"
"Kyoga","Haplochromis microdon"
"Victoria.lake","Haplochromis microdon"
"Kivu","Haplochromis nigroides"
"Victoria.lake","Haplochromis nyererei"
"Victoria.lake","Haplochromis obliquidens"
"Kivu","Haplochromis occultidens"
"Kivu","Haplochromis olivaceus"
"Tanganyika","Haplochromis paludinosus"
"Edward","Haplochromis petronius"
"George.lake","Haplochromis petronius"
"Lake.Albert","Haplochromis petronius"
"Edward","Haplochromis placodus"
"Victoria.lake","Haplochromis plagiostoma"
"Victoria.lake","Haplochromis ptistes"
"Kivu","Haplochromis scheffersi"
"Tanganyika","Haplochromis scheffersi"
"Victoria.lake","Haplochromis tridens"
"Okavango","Hemichromis angolensis"
"Bear.river","Hemichromis lifalili"
"Tchad","Hemichromis lifalili"
"Malawi","Iodotropheus stuartgranti"
"Tanganyika","Julidochromis dickfeldi"
"Tanganyika","Julidochromis transcriptus"
"Tanganyika","Labeo dhonti"
"Lake.Rukwa","Labeo fuelleborni"
"Tanganyika","Labeo fuelleborni"
"Etosha.Pan","Labeo lunatus"
"Okavango","Labeo lunatus"
"Lake.Malombe","Labeo mesops"
"Malawi","Labeo mesops"
"Victoria.lake","Labeobarbus acuticeps"
"Abhe.Bad","Labeobarbus brevicephalus"
"Tana.lake","Labeobarbus brevicephalus"
"Victoria.lake","Labeobarbus claudinae"
"Abhe.Bad","Labeobarbus crassibarbis"
"Tana.lake","Labeobarbus crassibarbis"
"Tana.lake","Labeobarbus gorgorensis"
"Lake.Albert","Labeobarbus huloti"
"Tanganyika","Labeobarbus leleupanus"
"Tana.lake","Labeobarbus macrophtalmus"
"Baringo","Labeobarbus oxyrhynchus"
"Tanganyika","Labeobarbus oxyrhynchus"
"Uaso.Nyiro.River","Labeobarbus oxyrhynchus"
"Tanganyika","Labeobarbus paucisquamatus"
"Edward","Labeobarbus pellegrini"
"Tanganyika","Labeobarbus platyrhinus"
"Lac.Bulera","Labeobarbus ruandae"
"Tanganyika","Labeobarbus ruandae"
"Victoria.lake","Labeobarbus ruandae"
"Abhe.Bad","Labeobarbus tsanensis"
"Tana.lake","Labeobarbus tsanensis"
"Malawi","Labidochromis gigas"
"Malawi","Labidochromis ianthinus"
"Malawi","Labidochromis lividus"
"Malawi","Labidochromis maculicauda"
"Malawi","Labidochromis mbenjii"
"Malawi","Labidochromis mylodon"
"Malawi","Labidochromis pallidus"
"Malawi","Labidochromis shiranus"
"Malawi","Labidochromis strigatus"
"Okavango","Lacustricola mediolateralis"
"Lake.Rukwa","Lacustricola moeruensis"
"Tanganyika","Lacustricola moeruensis"
"Tanganyika","Lamprologus kungweensis"
"Tanganyika","Lamprologus ornatipinnis"
"Tanganyika","Lamprologus signatus"
"Tanganyika","Lepidiolamprologus kendalli"
"Tanganyika","Lepidiolamprologus meeli"
"Tanganyika","Lepidiolamprologus variostigma"
"Death.Valley","Lepidomeda albivallis"
"Tanganyika","Lestradea perspicax"
"Malawi","Lethrinops argenteus"
"Malawi","Lethrinops furcifer"
"Malawi","Lethrinops gossei"
"Malawi","Lethrinops marginatus"
"Lake.Malombe","Lethrinops turneri"
"Malawi","Lethrinops turneri"
"Tanganyika","Limnochromis abeelei"
"Tanganyika","Limnochromis auritus"
"Tanganyika","Limnochromis staneri"
"Tanganyika","Lophiobagrus asperispinis"
"Tanganyika","Lophiobagrus brevispinis"
"Mar.Chiquita","Loricaria tucumanensis"
"Okavango","Marcusenius angolensis"
"Tanganyika","Mastacembelus flavidus"
"Tanganyika","Mastacembelus micropectus"
"Tanganyika","Mastacembelus moorii"
"Tanganyika","Mastacembelus reygeli"
"Tanganyika","Mastacembelus tanganicae"
"Tanganyika","Mastacembelus zebratus"
"Malawi","Maylandia estherae"
"Malawi","Maylandia heteropicta"
"Malawi","Maylandia xanstomachus"
"Malawi","Mchenga flavimanus"
"Malawi","Mchenga thinos"
"Malawi","Melanochromis baliodigma"
"Malawi","Melanochromis dialeptos"
"Malawi","Melanochromis melanopterus"
"Malawi","Melanochromis vermivorus"
"Edward","Microctenopoma damasi"
"George.lake","Microctenopoma damasi"
"Tchad","Microctenopoma lineatum"
"Tchad","Micropanchax kingii"
"Kyoga","Micropanchax loati"
"Lake.Albert","Micropanchax loati"
"Tanganyika","Micropanchax loati"
"Victoria.lake","Micropanchax loati"
"Victoria.lake","Microstomatichthyoborus katangae"
"Chilwa","Mormyrus longirostris"
"George.lake","Mormyrus longirostris"
"Lake.Malombe","Mormyrus longirostris"
"Malawi","Mormyrus longirostris"
"Tanganyika","Mormyrus longirostris"
"Malawi","Mylochromis ensatus"
"Malawi","Mylochromis epichorialis"
"Malawi","Mylochromis formosus"
"Malawi","Mylochromis gracilis"
"Malawi","Mylochromis plagiotaenia"
"Malawi","Mylochromis spilostichus"
"Malawi","Naevochromis chrysogaster"
"Okavango","Nannocharax lineostriatus"
"Okavango","Nannocharax macropterus"
"Tchad","Nannocharax niloticus"
"Tanganyika","Neolamprologus bifasciatus"
"Tanganyika","Neolamprologus christyi"
"Tanganyika","Neolamprologus crassus"
"Tanganyika","Neolamprologus falcicula"
"Tanganyika","Neolamprologus gracilis"
"Tanganyika","Neolamprologus helianthus"
"Tanganyika","Neolamprologus leleupi"
"Tanganyika","Neolamprologus leloupi"
"Tanganyika","Neolamprologus longior"
"Tanganyika","Neolamprologus multifasciatus"
"Tanganyika","Neolamprologus mustax"
"Tanganyika","Neolamprologus niger"
"Tanganyika","Neolamprologus nigriventris"
"Tanganyika","Neolamprologus obscurus"
"Tanganyika","Neolamprologus olivaceous"
"Tanganyika","Neolamprologus toae"
"Tanganyika","Neolamprologus tretocephalus"
"Tanganyika","Neolamprologus wauthioni"
"Malawi","Nimbochromis fuscotaeniatus"
"Victoria.lake","Nothobranchius elongatus"
"Chilwa","Nothobranchius kirki"
"Malawi","Nothobranchius kirki"
"Bahi.Swamp","Nothobranchius neumanni"
"Lake.Manyara","Nothobranchius neumanni"
"Tanganyika","Nothobranchius neumanni"
"Tchad","Nothobranchius rubroreticulatus"
"Bahi.Swamp","Nothobranchius taeniopygus"
"Lake.Rukwa","Nothobranchius taeniopygus"
"Kyoga","Nothobranchius ugandensis"
"Lake.Albert","Nothobranchius ugandensis"
"Malawi","Nyassachromis boadzulu"
"Malawi","Nyassachromis microcephalus"
"Malawi","Nyassachromis nigritaeniatus"
"Tanganyika","Ophthalmotilapia boops"
"Tanganyika","Opsaridium splendens"
"Malawi","Oreochromis saka"
"Tanganyika","Oreochromis saka"
"Titicaca","Orestias tschudii"
"Tanganyika","Orthochromis kasuluensis"
"Tanganyika","Orthochromis malagaraziensis"
"Malawi","Otopharynx auromarginatus"
"Beysehir","Oxynoemacheilus atili"
"Dead.Sea","Oxynoemacheilus insignis"
"Malawi","Pallidochromis tokolosh"
"Okavango","Parakneria fortuita"
"Chilwa","Pareutropius longifilis"
"Tanganyika","Petrochromis fasciolatus"
"Tanganyika","Petrochromis trewavasae"
"Malawi","Placidochromis electra"
"Malawi","Placidochromis johnstoni"
"Malawi","Placidochromis phenochilus"
"Tanganyika","Plecodus straeleni"
"Lake.Malombe","Pollimyrus castelnaui"
"Malawi","Pollimyrus castelnaui"
"Okavango","Pollimyrus castelnaui"
"Bear.river","Prosopium spilonotus"
"Malawi","Protomelas annectens"
"Malawi","Protomelas labridens"
"Malawi","Protomelas spilopterus"
"Malawi","Protomelas virgatus"
"Beysehir","Pseudophoxinus anatolicus"
"Tuz","Pseudophoxinus anatolicus"
"Tanganyika","Pseudosimochromis curvifrons"
"Malawi","Pseudotropheus brevis"
"Malawi","Pseudotropheus crabro"
"Malawi","Pseudotropheus fainzilberi"
"Malawi","Pseudotropheus fuscus"
"Malawi","Pseudotropheus joanjohnsonae"
"Malawi","Pseudotropheus perileucos"
"Malawi","Pseudotropheus perspicax"
"Malawi","Pseudotropheus williamsi"
"Tanganyika","Raiamas salmolucius"
"Tanganyika","Reganochromis calliurus"
"Okavango","Rhabdalestes rhodesiensis"
"Malawi","Rhamphochromis macrophthalmus"
"Okavango","Sargochromis carlottae"
"Okavango","Sargochromis mellandi"
"Tanganyika","Sargochromis mellandi"
"Helmand","Schistura baluchiorum"
"Mashkel","Schistura baluchiorum"
"Malawi","Sciaenochromis ahli"
"Malawi","Sciaenochromis benthicola"
"Malawi","Sciaenochromis fryeri"
"Malawi","Sciaenochromis psammophilus"
"Okavango","Serranochromis longimanus"
"Tanganyika","Spathodus erythrodon"
"Malawi","Stigmatochromis modestus"
"Malawi","Stigmatochromis pholidophorus"
"Malawi","Stigmatochromis pleurospilus"
"Kivu","Stolothrissa tanganicae"
"Tanganyika","Stolothrissa tanganicae"
"Tchad","Synodontis budgetti"
"Tanganyika","Synodontis dhonti"
"Tanganyika","Synodontis grandiops"
"Tanganyika","Synodontis granulosus"
"Tanganyika","Synodontis irsacae"
"Okavango","Synodontis leopardinus"
"Malawi","Synodontis nebulosus"
"Okavango","Synodontis nebulosus"
"Tanganyika","Synodontis petricola"
"Tanganyika","Synodontis polli"
"Tchad","Synodontis resupinatus"
"Victoria.lake","Synodontis ruandae"
"Tanganyika","Synodontis tanganyicae"
"Tanganyika","Tangachromis dhanisi"
"Tanganyika","Tanganikallabes mortiauxi"
"Tanganyika","Telmatochromis brichardi"
"Malawi","Tramitichromis variabilis"
"Tanganyika","Trematocara caparti"
"Tanganyika","Trematocara kufferathi"
"Tanganyika","Trematocara macrostoma"
"Tanganyika","Trematocara nigrifrons"
"Tanganyika","Trematocara stigmaticum"
"Tanganyika","Trematocara unimaculatum"
"Tanganyika","Trematocara variabile"
"Tanganyika","Trematocara zebra"
"Tanganyika","Trematochromis benthicola"
"Lake.Malombe","Trematocranus microstoma"
"Malawi","Trematocranus microstoma"
"Titicaca","Trichomycterus oroyae"
"Salina.Grandes","Trichomycterus pseudosilvinichthys"
"Qaidam","Triplophysa cakaensis"
"Great.Lakes.Mongolia","Triplophysa chandagaitensis"
"Wuerhe.He","Triplophysa furva"
"Shule","Triplophysa obtusirostra"
"Tarim","Triplophysa zamegacephala"
"Malawi","Tropheops lucerna"
"Tanganyika","Tropheus kasabae"
"Tanganyika","Tropheus moorii"
"Tanganyika","Tropheus polli"
"Malawi","Tyrannochromis nigriventer"
"Malawi","Tyrannochromis polyodon"
"Tanganyika","Xenotilapia burtoni"
"Tanganyika","Xenotilapia caudafasciata"
"Tanganyika","Xenotilapia nigrolabiata"
"Tanganyika","Xenotilapia rotundiventralis"
"Tanganyika","Xenotilapia tenuidentata"
"Malawi","Alticorpus geoffreyi"
"Naivasha","Amphilius grandis"
"Uaso.Nyiro.River","Amphilius grandis"
"Kyoga","Amphilius lujani"
"Tanganyika","Amphilius pedunculus"
"Tanganyika","Amphilius ruziziensis"
"Tchad","Andersonia leptura"
"Turkana","Andersonia leptura"
"Tchad","Aseraggodes satapoomini"
"Tanganyika","Astatoreochromis vanderhorsti"
"Malawi","Aulonocara aquilonium"
"Malawi","Aulonocara brevirostre"
"Malawi","Aulonocara ethelwynnae"
"Malawi","Aulonocara kandeensis"
"Malawi","Aulonocara maylandi"
"Malawi","Aulonocara nyassae"
"Tanganyika","Baileychromis centropomoides"
"Tanganyika","Bathybagrus grandis"
"Malawi","Bathyclarias nyasensis"
"Tchad","Brycinus abeli"
"Mar.Chiquita","Bryconamericus eigenmanni"
"Loukos","Carassius langsdorfii"
"Lake.Rukwa","Chelaethiops rukwaensis"
"Tanganyika","Chelaethiops rukwaensis"
"Uaso.Nyiro.River","Chiloglanis devosi"
"Tanganyika","Chiloglanis igamba"
"Tanganyika","Chiloglanis kazumbei"
"Lake.Rukwa","Chiloglanis mbozi"
"Tanganyika","Chiloglanis orthodontus"
"Tanganyika","Chiloglanis productus"
"Cuitzeo","Chirostoma compressum"
"Tanganyika","Chrysichthys acsiorum"
"Tanganyika","Clariallabes mutsindoziensis"
"Etosha.Pan","Clarias cavernicola"
"Beysehir","Cobitis battalgilae"
"Malawi","Copadichromis azureus"
"Malawi","Copadichromis cyanocephalus"
"Malawi","Copadichromis diplostigma"
"Malawi","Copadichromis pleurostigma"
"Bear.river","Cottus echinatus"
"Malawi","Cynotilapia chilundu"
"Malawi","Cynotilapia pulpican"
"Tanganyika","Cyphotilapia gibberosa"
"Tanganyika","Cyprichromis zonatus"
"Bear.river","Diplomystus dentatus"
"Malawi","Diplotaxodon aeneus"
"Malawi","Diplotaxodon ecclesi"
"Malawi","Eclectochromis lobochilus"
"Death.Valley","Empetrichthys merriami"
"Chilwa","Engraulicypris ngalala"
"Lake.Malombe","Enteromius arcislongae"
"Malawi","Enteromius arcislongae"
"Okavango","Enteromius greenwoodi"
"Lake.Rukwa","Enteromius pseudotoppini"
"Malawi","Enteromius seymouri"
"Abhe.Bad","Garra blanfordii"
"Naivasha","Garra hindii"
"Tanganyika","Greenwoodochromis christyi"
"Kyoga","Haplochromis aelocephalus"
"Victoria.lake","Haplochromis aelocephalus"
"Kyoga","Haplochromis argenteus"
"Victoria.lake","Haplochromis argenteus"
"Kyoga","Haplochromis barbarae"
"Victoria.lake","Haplochromis barbarae"
"Victoria.lake","Haplochromis cassius"
"Victoria.lake","Haplochromis cryptogramma"
"Victoria.lake","Haplochromis dentex"
"George.lake","Haplochromis dolorosus"
"Victoria.lake","Haplochromis empodisma"
"Kyoga","Haplochromis flavus"
"Victoria.lake","Haplochromis flavus"
"Victoria.lake","Haplochromis gigas"
"Victoria.lake","Haplochromis gilberti"
"Edward","Haplochromis gracilifur"
"Victoria.lake","Haplochromis iris"
"George.lake","Haplochromis katonga"
"Lake.Albert","Haplochromis loati"
"Victoria.lake","Haplochromis macrognathus"
"Victoria.lake","Haplochromis melanopus"
"Victoria.lake","Haplochromis mento"
"Victoria.lake","Haplochromis nanoserranus"
"Kyoga","Haplochromis niloticus"
"Victoria.lake","Haplochromis niloticus"
"Victoria.lake","Haplochromis nyanzae"
"Victoria.lake","Haplochromis obtusidens"
"Victoria.lake","Haplochromis pallidus"
"Victoria.lake","Haplochromis paraguiarti"
"Victoria.lake","Haplochromis paraplagiostoma"
"Victoria.lake","Haplochromis piceatus"
"Edward","Haplochromis planus"
"Lake.Albert","Haplochromis prognathus"
"Edward","Haplochromis relictidens"
"Kivu","Haplochromis rubescens"
"Turkana","Haplochromis rudolfianus"
"Victoria.lake","Haplochromis teegelaari"
"Edward","Haplochromis vicarius"
"Lake.Albert","Haplochromis victorianus"
"Victoria.lake","Haplochromis victorianus"
"Kyoga","Haplochromis welcommei"
"Victoria.lake","Haplochromis welcommei"
"Mar.Chiquita","Hemigrammus matei"
"Ruoshui","Hyporhamphus gernaerti"
"Salina.Grandes","Jenynsia obscura"
"Bear.river","Knightia eocaena"
"Okavango","Labeobarbus codringtonii"
"Malawi","Labeobarbus latirostris"
"Abhe.Bad","Labeobarbus megastoma"
"Tana.lake","Labeobarbus megastoma"
"Lac.Bulera","Labeobarbus microbarbis"
"Tana.lake","Labeobarbus nedgia"
"Turkana","Labeobarbus nedgia"
"Malawi","Labeobarbus nthuwa"
"Tana.lake","Labeobarbus platydorsus"
"Victoria.lake","Labeobarbus ruasae"
"Tana.lake","Labeobarbus surkis"
"Abhe.Bad","Labeobarbus truttiformis"
"Tana.lake","Labeobarbus truttiformis"
"Malawi","Labidochromis chisumulae"
"Malawi","Labidochromis flavigulis"
"Malawi","Labidochromis heterodon"
"Malawi","Labidochromis textilis"
"Malawi","Labidochromis vellicans"
"Malawi","Labidochromis zebroides"
"George.lake","Lacustricola kassenjiensis"
"Tanganyika","Lamprologus laparogramma"
"Tanganyika","Lamprologus stappersi"
"Malawi","Lethrinops albus"
"Malawi","Lethrinops leptodon"
"Malawi","Lethrinops microstoma"
"Malawi","Lichnochromis acuticeps"
"Tanganyika","Lophiobagrus aquilus"
"Victoria.lake","Marcusenius rheni"
"Tanganyika","Mastacembelus polli"
"Malawi","Maylandia cyneusmarginata"
"Malawi","Maylandia flavicauda"
"Malawi","Maylandia glaucos"
"Malawi","Maylandia greshakei"
"Malawi","Maylandia koningsi"
"Malawi","Maylandia lombardoi"
"Malawi","Maylandia lundoense"
"Malawi","Maylandia midomo"
"Malawi","Maylandia usisyae"
"Malawi","Maylandia xanthos"
"Malawi","Mchenga cyclicos"
"Malawi","Mchenga inornata"
"Malawi","Melanochromis chipokae"
"Malawi","Melanochromis mossambiquensis"
"Malawi","Melanochromis robustus"
"Malawi","Melanochromis wochepa"
"Lake.Albert","Mormyrus niloticus"
"Malawi","Mylochromis balteatus"
"Malawi","Mylochromis chekopae"
"Malawi","Mylochromis ericotaenia"
"Malawi","Mylochromis labidodon"
"Malawi","Mylochromis melanotaenia"
"Malawi","Mylochromis mola"
"Malawi","Mylochromis semipalatus"
"Tchad","Nannocharax lineomaculatus"
"Great.Lakes.Mongolia","Nemacheilus djaggasteensis"
"Tanganyika","Neolamprologus buescheri"
"Tanganyika","Neolamprologus cylindricus"
"Tanganyika","Neolamprologus devosi"
"Tanganyika","Neolamprologus schreyeni"
"Malawi","Nyassachromis breviceps"
"Bear.river","Oncorhynchus hybridus"
"Humboldt","Oncorhynchus hybridus"
"Owens","Oncorhynchus hybridus"
"Sulphur.Springs.valley","Oncorhynchus hybridus"
"Walker.USA","Oncorhynchus hybridus"
"Malawi","Opsaridium microlepis"
"Chilwa","Opsaridium tweddleorum"
"Malawi","Opsaridium tweddleorum"
"Malawi","Oreochromis chungruruensis"
"Titicaca","Orestias gracilis"
"Titicaca","Orestias imarpe"
"Titicaca","Orestias incae"
"Titicaca","Orestias mooni"
"Titicaca","Orestias puni"
"Titicaca","Orestias tomcooni"
"Tanganyika","Orthochromis luichensis"
"Tanganyika","Orthochromis rubrolabialis"
"Tanganyika","Orthochromis uvinzae"
"Malawi","Otopharynx brooksi"
"Malawi","Otopharynx decorus"
"Dead.Sea","Oxynoemacheilus galilaeus"
"Dead.Sea","Oxynoemacheilus leontinae"
"Tanganyika","Petrochromis macrognathus"
"Malawi","Petrotilapia nigra"
"Malawi","Petrotilapia xanthos"
"Malawi","Placidochromis macrognathus"
"Malawi","Placidochromis milomo"
"Okavango","Pollimyrus marianne"
"Bear.river","Prosopium abyssicola"
"Tuz","Pseudophoxinus crassus"
"Beysehir","Pseudophoxinus hittitorum"
"Amu.Darya","Pseudoscaphirhynchus hermanni"
"Malawi","Pseudotropheus ater"
"Malawi","Pseudotropheus benetos"
"Malawi","Pseudotropheus cyaneorhabdos"
"Malawi","Pseudotropheus cyaneus"
"Malawi","Pseudotropheus demasoni"
"Malawi","Pseudotropheus flavus"
"Malawi","Pseudotropheus galanos"
"Malawi","Pseudotropheus interruptus"
"Malawi","Pseudotropheus minutus"
"Malawi","Pseudotropheus saulosi"
"Malawi","Pseudotropheus tursiops"
"Turkana","Raiamas intermedius"
"Etosha.Pan","Sargochromis coulteri"
"Etosha.Pan","Sargochromis greenwoodi"
"Okavango","Sargochromis greenwoodi"
"Pichin.Lora","Schistura prashadi"
"Beysehir","Squalius anatolicus"
"Tuz","Squalius anatolicus"
"Okavango","Synodontis melanostictus"
"Tanganyika","Synodontis melanostictus"
"Lake.Rukwa","Synodontis ricardoae"
"Tchad","Synodontis robbianus"
"Okavango","Synodontis vanderwaali"
"Malawi","Trematocranus pachychilus"
"Salina.Grandes","Trichomycterus hualco"
"Salina.de.Guayatayoc","Trichomycterus roigi"
"Salina.de.Olaroz","Trichomycterus roigi"
"Salina.Grandes","Trichomycterus yuska"
"Hami","Triplophysa microphthalma"
"Amu.Darya","Troglocobitis starostini"
"Malawi","Tropheops biriwira"
"Malawi","Tropheops gracilior"
"Malawi","Tropheops kumwera"
"Malawi","Tropheops modestus"
"Tanganyika","Xenotilapia nasus"
"Tanganyika","Xenotilapia papilio"
"Okavango","Zaireichthys dorae"
"Malawi","Zaireichthys maravensis"
"Tana.lake","Afronemacheilus abyssinicus"
"Turkana","Afronemacheilus kaffa"
"Beysehir","Alburnus akili"
"Chilwa","Astatotilapia tweddlei"
"Malawi","Astatotilapia tweddlei"
"Malawi","Aulonocara hueseri"
"Malawi","Aulonocara koningsi"
"Malawi","Aulonocara stonemani"
"Tana.lake","Barbus macrophthalmus"
"Malawi","Bathyclarias filicibarbis"
"Malawi","Bathyclarias worthingtoni"
"Mar.Chiquita","Bryconamericus rubropictus"
"Van","Capoeta kosswigi"
"Tanganyika","Chalinochromis cyanophleps"
"Bear.river","Chasmistes fecundus"
"Okavango","Chetia gracilis"
"Malawi","Chindongo bellicosus"
"Cuitzeo","Chirostoma charari"
"Beysehir","Cobitis battalgili"
"Malawi","Copadichromis insularis"
"Malawi","Copadichromis verduyni"
"Malawi","Cynotilapia axelrodi"
"Bear.river","Cyprinodon levatus"
"Etosha.Pan","Engraulicypris howesi"
"Okavango","Enteromius breviceps"
"Okavango","Enteromius evansi"
"Tanganyika","Enteromius lornae"
"Tana.lake","Enteromius tanapelagius"
"Qinghai","Gymnocypris przewalskii"
"Victoria.lake","Haplochromis altigenis"
"Victoria.lake","Haplochromis azureus"
"Victoria.lake","Haplochromis dichrourus"
"Edward","Haplochromis erutus"
"Lake.Rukwa","Haplochromis fuelleborni"
"Victoria.lake","Haplochromis heusinkveldi"
"Victoria.lake","Haplochromis humilior"
"Victoria.lake","Haplochromis igneopinnis"
"Victoria.lake","Haplochromis lacrimosus"
"Victoria.lake","Haplochromis luteus"
"Victoria.lake","Haplochromis maculipinna"
"Kyoga","Haplochromis melanopterus"
"Victoria.lake","Haplochromis melanopterus"
"Victoria.lake","Haplochromis pachycephalus"
"Lake.Albert","Haplochromis perrieri"
"Victoria.lake","Haplochromis perrieri"
"Malawi","Haplochromis prodromus"
"Victoria.lake","Haplochromis prodromus"
"Victoria.lake","Haplochromis serranus"
"Victoria.lake","Haplochromis xenostoma"
